Asian,Black,Native,White,2+,Hispanic 
0.4,44.6,0.53,49.43,2.79,2.25
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.2,0.0,92.41,1.34,2.6
0.79,21.42,0.42,72.94,2.28,2.16
0.55,0.32,0.48,95.1,1.27,2.29
0.52,13.59,0.99,80.54,1.81,2.56
0.61,8.97,1.42,85.0,2.05,1.94
0.27,8.09,1.65,85.6,1.97,2.42
0.66,0.37,0.31,95.05,1.4,2.21
0.61,8.97,1.42,85.0,2.05,1.94
0.65,1.11,0.23,94.48,1.35,2.2
0.0,0.0,0.0,0.0,0.0,0.0
0.55,13.96,0.55,79.31,1.73,3.9
0.61,16.88,0.92,77.14,2.12,2.33
0.68,3.25,0.27,92.29,1.27,2.24
1.13,0.0,0.0,97.3,1.35,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.67,21.39,1.59,71.96,2.4,2.0
0.0,0.0,0.0,0.0,0.0,0.0
0.37,0.62,0.47,95.94,1.2,1.39
0.55,0.32,0.48,95.1,1.27,2.29
0.57,0.0,0.0,95.47,0.84,2.74
1.25,0.5,0.5,94.29,1.28,2.17
0.99,1.77,0.33,92.68,1.9,2.34
0.0,0.0,0.0,92.88,0.75,5.81
0.0,1.04,0.0,94.99,1.01,2.34
0.54,12.04,0.57,82.74,1.9,2.22
0.69,0.31,0.46,94.48,1.2,2.86
0.67,0.3,0.3,95.36,1.45,1.92
0.49,9.52,0.51,83.14,1.44,4.92
0.68,3.42,0.31,92.31,1.02,2.26
16.23,0.0,0.0,77.27,3.25,0.0
0.47,0.0,0.0,93.09,0.6,5.57
0.47,26.36,0.79,68.0,2.5,1.88
0.0,0.0,0.0,95.0,0.0,0.0
0.89,6.71,0.1,82.28,1.29,8.72
0.0,0.0,0.0,94.26,0.0,3.35
0.65,2.22,0.43,92.87,1.54,2.29
1.94,3.24,0.0,91.91,1.94,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.55,32.35,1.01,61.11,2.51,2.46
0.57,8.77,1.1,85.44,1.74,2.39
0.0,0.0,0.0,0.0,0.0,0.0
1.45,0.0,0.0,92.55,0.0,5.17
0.46,12.81,0.87,81.79,2.08,1.99
0.49,14.07,0.54,80.58,2.07,2.25
0.0,0.0,0.0,92.94,0.0,3.53
0.84,0.0,0.0,94.28,1.83,2.82
0.81,0.0,0.0,94.77,0.99,2.61
0.49,38.17,0.38,56.36,2.85,1.75
0.44,23.73,0.86,71.25,2.16,1.56
0.56,28.42,0.76,65.38,2.41,2.46
0.0,0.0,0.0,0.0,0.0,0.0
0.4,41.94,0.56,52.43,2.27,2.41
0.89,15.47,0.59,78.47,1.96,2.62
0.76,3.04,0.61,91.03,1.29,3.26
0.88,0.32,0.0,94.18,1.33,3.29
0.0,0.0,0.0,91.32,2.64,3.4
0.0,0.0,0.75,94.07,1.29,3.23
0.0,0.0,0.75,94.07,1.29,3.23
0.8,29.53,0.26,64.27,2.58,2.55
0.0,0.0,0.0,0.0,0.0,0.0
0.68,0.0,0.0,95.15,0.83,2.58
0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.72,0.0,94.62,0.97,2.26
0.75,1.09,0.5,94.22,1.59,1.84
0.63,3.53,0.85,91.24,1.4,2.35
0.9,3.01,1.56,90.75,2.07,1.72
0.5,23.11,0.89,70.9,2.19,2.4
0.0,0.0,0.0,93.27,2.36,4.04
95.15,0.45,0.04,1.98,1.74,0.65
0.58,0.0,0.0,94.64,0.45,4.19
0.62,29.15,0.68,64.25,2.26,3.04
0.51,23.99,0.8,70.02,2.13,2.55
0.0,0.0,0.0,98.69,0.0,0.0
0.92,0.51,0.22,94.83,1.61,1.91
0.0,0.0,0.0,0.0,0.0,0.0
0.99,3.18,1.27,90.62,1.83,2.1
0.68,0.41,0.19,94.25,1.04,3.43
0.0,0.0,0.0,98.42,0.0,0.0
0.46,6.54,0.88,88.27,1.84,2.01
0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.45,0.0,89.71,1.15,6.69
1.78,0.0,0.0,90.01,1.66,5.95
42.22,16.33,0.97,35.95,2.64,1.89
0.62,17.89,0.43,76.28,2.22,2.57
0.66,7.73,0.27,87.17,1.97,2.19
0.0,1.44,0.0,94.24,1.44,1.26
0.5,19.57,0.8,74.84,2.07,2.22
0.59,11.74,1.07,82.3,1.78,2.52
0.0,0.0,0.0,96.42,1.87,0.0
0.0,0.0,0.0,98.32,0.0,0.0
0.7,2.69,3.94,88.75,1.96,1.95
0.49,31.6,0.82,62.2,2.45,2.44
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,93.81,3.1,0.0
2.08,3.7,2.0,88.13,1.7,2.4
0.69,0.75,1.6,92.43,1.8,2.72
0.53,7.96,2.73,84.85,1.84,2.09
0.44,24.79,0.64,69.98,2.13,2.02
0.54,34.63,0.94,58.97,2.56,2.36
0.0,0.0,0.0,93.68,0.0,3.56
0.59,0.78,0.56,94.29,1.77,2.01
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.69,0.75,1.6,92.43,1.8,2.72
0.0,0.0,0.0,98.55,0.0,0.0
0.0,0.0,0.0,93.44,1.53,3.06
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,94.11,1.23,3.89
0.0,0.0,0.0,0.0,0.0,0.0
0.6,7.42,1.02,86.6,1.88,2.48
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,94.61,2.69,2.02
0.45,8.95,0.62,85.74,1.76,2.47
0.49,20.9,0.88,73.05,2.25,2.44
0.73,0.49,0.24,94.31,1.2,3.03
7.62,18.46,2.24,66.47,2.04,3.16
0.0,0.0,0.0,96.25,1.29,1.81
0.55,0.32,0.48,95.1,1.27,2.29
0.0,3.2,0.0,92.41,1.34,2.6
2.0,0.45,0.0,89.71,1.15,6.69
0.57,19.5,0.49,75.15,1.95,2.34
0.69,8.34,0.47,86.23,1.63,2.64
0.61,8.97,1.42,85.0,2.05,1.94
53.45,0.0,0.0,25.0,6.61,12.93
0.51,35.6,0.87,57.95,2.55,2.52
0.61,13.64,0.88,80.14,2.19,2.53
0.41,0.0,0.0,94.58,1.03,3.61
0.0,0.0,0.0,0.0,0.0,0.0
42.22,16.33,0.97,35.95,2.64,1.89
0.56,22.26,0.57,71.62,2.29,2.7
0.54,12.04,0.57,82.74,1.9,2.22
1.82,0.78,0.55,90.87,1.71,4.27
0.0,0.0,0.0,91.57,3.01,3.01
0.94,16.58,0.38,76.72,2.14,3.25
0.62,4.26,0.62,90.11,1.78,2.61
0.0,0.0,0.0,96.89,0.0,1.55
0.0,0.0,0.0,97.03,0.0,2.97
0.66,0.0,0.0,95.48,1.63,1.75
0.47,26.42,0.79,67.7,2.25,2.38
0.75,2.29,0.48,92.72,1.54,2.23
0.51,28.23,0.69,65.8,2.41,2.36
16.41,11.61,0.4,66.22,1.66,3.69
0.0,0.0,0.0,0.0,0.0,0.0
0.67,15.97,1.16,77.66,2.0,2.55
0.3,20.81,0.67,73.62,2.22,2.38
0.64,0.45,0.27,95.71,1.13,1.8
0.61,34.1,0.56,59.83,2.28,2.62
0.68,0.76,0.35,93.76,1.4,3.06
0.4,41.94,0.56,52.43,2.27,2.41
0.0,0.0,0.0,91.32,2.64,3.4
0.0,0.0,0.0,0.0,0.0,0.0
1.18,0.89,0.64,91.95,3.05,2.29
0.7,8.49,0.15,86.14,2.32,2.19
0.52,11.88,0.76,82.42,1.99,2.43
0.65,0.58,0.3,95.04,1.26,2.16
0.0,0.0,0.0,0.0,0.0,0.0
0.73,3.31,0.3,92.05,1.51,2.1
0.46,16.51,0.7,77.84,2.02,2.46
0.0,0.0,0.0,0.0,0.0,0.0
0.65,11.29,0.82,82.92,1.69,2.63
0.51,0.12,0.14,94.57,0.73,3.94
0.0,0.0,0.0,98.88,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.26,15.83,0.45,78.88,1.29,2.29
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.88,0.32,0.0,94.18,1.33,3.29
0.0,0.0,1.24,93.93,1.87,1.71
0.73,2.34,0.51,92.74,1.61,2.07
0.63,10.84,1.05,83.38,1.76,2.34
0.56,0.73,0.84,94.39,1.59,1.89
0.58,17.88,0.85,75.91,2.34,2.43
0.0,0.0,0.0,0.0,0.0,0.0
0.44,7.9,1.53,86.82,1.53,1.77
0.0,0.0,0.0,90.6,0.0,5.26
0.0,0.0,0.0,90.6,0.0,5.26
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,97.15,0.0,2.03
0.45,31.53,0.73,62.25,2.72,2.32
0.53,13.96,0.64,80.71,2.11,2.06
0.0,0.0,0.0,0.0,0.0,0.0
0.94,16.43,1.08,78.05,1.5,2.0
0.46,0.0,0.0,94.95,1.86,2.58
0.75,2.92,0.36,91.74,1.55,2.68
0.0,2.65,0.0,93.12,0.0,0.0
0.56,15.8,1.17,77.96,2.03,2.47
0.61,1.55,0.24,94.03,1.16,2.41
0.61,1.55,0.24,94.03,1.16,2.41
0.85,1.54,0.52,93.5,1.43,2.16
0.63,6.52,0.61,88.16,1.74,2.36
0.64,19.57,0.1,75.78,1.8,2.12
0.32,1.03,0.32,94.41,0.95,2.97
0.38,0.16,0.18,93.46,1.13,4.68
0.0,0.0,0.0,0.0,0.0,0.0
0.46,19.08,0.66,75.53,1.99,2.29
1.0,0.0,0.0,95.88,1.22,1.0
1.65,3.8,2.23,83.79,1.74,6.79
0.0,26.29,0.0,66.87,3.12,2.52
0.58,7.44,0.56,86.85,1.66,2.91
0.61,16.88,0.92,77.14,2.12,2.33
0.0,0.0,0.0,0.0,0.0,0.0
0.46,21.78,0.97,72.14,2.34,2.31
0.58,7.44,0.56,86.85,1.66,2.91
0.79,0.0,0.0,95.4,0.99,2.32
2.05,0.0,0.0,93.73,1.03,2.11
9.69,9.04,1.54,75.2,1.96,2.57
0.58,20.92,0.74,72.86,2.3,2.6
0.66,0.41,0.96,93.73,1.75,2.49
1.87,4.03,0.0,89.5,0.0,2.73
0.98,8.65,1.18,85.15,1.82,2.22
0.0,0.0,0.0,97.35,0.0,0.0
1.41,0.0,0.0,93.36,0.0,4.83
0.61,0.0,0.0,95.12,1.64,2.24
0.84,2.24,2.17,87.52,1.9,5.34
0.74,0.0,0.0,95.81,0.74,1.97
0.63,0.89,0.3,94.83,1.37,1.98
9.69,9.04,1.54,75.2,1.96,2.57
0.41,23.87,0.51,69.78,2.16,3.27
0.0,0.0,0.0,79.76,0.0,19.05
0.0,0.0,0.0,95.38,0.0,0.0
0.76,10.54,0.37,84.47,1.37,2.49
0.48,27.74,0.68,66.41,2.34,2.34
0.0,0.0,0.0,0.0,0.0,0.0
0.0,11.89,1.83,84.15,0.0,0.0
0.45,0.23,0.26,93.5,0.98,4.57
0.75,2.92,0.36,91.74,1.55,2.68
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,97.53,0.0,0.0
0.0,0.0,0.65,95.76,1.09,1.74
0.0,0.0,0.0,0.0,0.0,0.0
0.46,9.26,0.38,86.49,1.47,1.94
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,97.15,0.0,2.03
1.56,0.0,0.0,95.77,0.0,2.0
0.62,13.63,0.61,80.82,1.87,2.45
1.16,3.83,0.34,90.18,1.48,3.03
0.53,6.77,0.84,87.99,1.9,1.98
0.0,1.64,0.0,93.53,1.64,2.37
0.0,0.0,0.0,0.0,0.0,0.0
0.76,10.54,0.37,84.47,1.37,2.49
0.0,0.0,0.0,93.79,0.0,5.14
0.0,0.0,0.0,95.56,0.0,2.62
0.0,0.0,0.0,0.0,0.0,0.0
0.5,9.16,0.73,85.9,1.78,1.93
0.7,0.89,0.25,95.04,1.17,1.94
0.57,12.55,0.92,81.8,1.98,2.17
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.08,3.52,0.55,90.45,1.69,2.71
0.7,3.33,1.19,91.08,1.72,1.99
0.66,7.47,0.7,86.89,1.88,2.41
1.3,12.45,0.9,81.04,1.58,2.72
0.71,0.0,0.0,94.99,1.87,1.62
0.0,0.0,0.0,98.26,0.0,0.0
0.6,5.28,0.53,89.8,1.55,2.23
0.67,1.3,0.28,93.98,1.14,2.62
0.62,0.14,0.4,96.15,0.97,1.71
1.08,3.52,0.55,90.45,1.69,2.71
0.4,24.03,0.73,70.49,2.23,2.11
0.66,5.97,0.11,88.89,1.08,3.29
0.57,8.49,0.68,86.21,1.87,2.18
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.83,0.0,0.0,96.81,0.83,1.25
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.01,94.55,1.52,2.02
1.65,14.4,0.74,77.69,2.12,3.4
1.19,7.9,1.31,85.68,2.22,1.71
0.85,1.02,0.11,90.25,4.04,3.73
0.61,16.72,0.85,77.27,2.15,2.4
3.6,1.77,0.26,80.17,5.98,8.21
0.5,9.16,0.73,85.9,1.78,1.93
0.68,8.76,0.54,85.93,1.68,2.41
0.0,0.0,0.0,96.06,0.0,1.97
0.51,0.9,0.58,93.96,1.61,2.45
0.64,0.69,0.3,94.62,1.26,2.5
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.95,93.01,1.42,4.38
0.42,30.13,0.6,64.25,2.38,2.23
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.77,0.0,94.62,1.28,2.65
0.49,28.17,1.07,65.51,2.38,2.38
0.72,11.61,0.64,82.08,1.99,2.96
0.36,28.41,0.75,65.85,2.47,2.17
3.03,24.67,0.79,66.26,2.66,2.58
0.63,0.49,0.5,95.07,1.13,2.18
0.28,43.14,0.59,51.28,1.87,2.84
0.63,4.28,0.24,91.1,1.48,2.27
0.0,0.0,0.0,0.0,0.0,0.0
0.51,35.6,0.87,57.95,2.55,2.52
0.5,9.16,0.73,85.9,1.78,1.93
0.57,8.49,0.68,86.21,1.87,2.18
0.0,0.0,1.0,95.86,1.32,1.25
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,93.15,0.0,0.0
0.8,0.72,0.19,5.57,0.25,92.47
2.74,9.99,2.0,82.16,1.18,1.92
0.75,4.75,1.13,89.12,1.51,2.74
0.55,22.11,0.44,72.59,2.03,2.29
0.93,2.09,2.58,90.38,1.47,2.56
0.78,4.99,0.38,88.46,1.68,3.71
0.62,0.6,0.39,95.17,1.45,1.78
0.0,0.0,0.0,87.76,4.76,4.76
0.7,0.31,0.04,95.72,1.03,2.19
0.0,0.0,0.0,0.0,0.0,0.0
0.89,6.58,1.57,84.6,3.66,2.72
0.0,1.78,0.0,90.89,1.56,4.44
0.0,0.0,0.0,95.22,2.05,0.0
0.63,0.49,0.5,95.07,1.13,2.18
0.47,40.35,0.36,54.11,2.48,2.23
3.82,0.0,0.0,93.13,0.0,0.0
0.67,8.82,0.31,86.32,1.65,2.22
0.69,2.22,0.39,92.64,1.41,2.66
0.62,14.55,1.3,79.27,1.78,2.48
0.56,28.42,0.76,65.38,2.41,2.46
0.0,0.0,0.0,86.18,0.0,10.53
0.53,11.73,0.42,83.18,1.45,2.69
0.48,4.93,0.56,90.6,1.15,2.27
0.0,0.0,0.0,0.0,0.0,0.0
0.93,0.0,0.0,92.8,0.7,5.41
0.0,0.0,0.0,0.0,0.0,0.0
0.66,5.97,0.11,88.89,1.08,3.29
0.51,3.16,0.22,92.38,1.29,2.45
0.0,0.0,0.0,93.15,0.0,0.0
0.0,0.0,0.0,100.0,0.0,0.0
0.67,13.4,0.62,80.7,1.96,2.65
0.73,6.91,0.67,85.86,1.94,3.88
0.94,9.52,0.43,82.99,2.35,3.78
0.0,0.0,0.0,99.15,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.09,0.0,91.28,1.36,1.91
0.64,1.06,0.29,93.93,1.88,2.21
0.92,1.66,0.16,93.75,1.53,1.97
0.92,1.66,0.16,93.75,1.53,1.97
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.83,4.35,0.26,79.74,1.16,13.66
0.58,17.09,1.03,76.69,2.17,2.44
0.6,4.3,0.69,90.61,1.6,2.18
0.0,0.0,0.0,0.0,0.0,0.0
0.38,0.0,0.0,94.79,0.48,4.08
0.0,0.0,4.08,85.97,1.31,7.34
0.52,37.91,1.08,55.36,2.35,2.79
0.52,21.61,0.9,72.31,2.17,2.5
0.54,3.73,0.74,90.59,1.62,2.78
0.64,0.58,0.34,95.38,1.25,1.81
0.0,25.7,0.0,69.41,2.16,1.75
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.96,37.25,1.19,54.25,2.65,3.7
0.0,0.0,0.0,98.33,0.0,0.0
0.0,0.0,0.0,93.79,0.0,5.14
0.54,0.34,0.16,89.3,0.9,8.76
0.46,7.68,1.38,86.09,1.76,2.63
0.69,9.88,0.58,84.01,1.81,3.03
0.0,0.0,0.0,0.0,0.0,0.0
0.61,0.3,0.27,96.03,1.01,1.78
0.6,9.42,0.4,85.59,1.67,2.32
0.57,7.59,0.42,87.33,1.61,2.48
0.55,17.28,0.78,76.65,2.01,2.73
0.69,0.82,0.4,94.0,1.45,2.63
0.0,0.0,0.0,0.0,0.0,0.0
0.64,16.22,0.54,78.09,1.81,2.69
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.58,1.71,0.19,94.13,1.19,2.2
0.55,30.73,0.72,61.44,2.45,4.11
1.08,3.52,0.55,90.45,1.69,2.71
0.78,21.58,1.09,71.78,2.2,2.57
1.22,9.57,0.73,83.55,1.89,3.04
0.0,1.64,0.0,93.53,1.64,2.37
0.47,7.49,0.88,87.36,1.74,2.06
1.05,13.61,0.94,79.07,2.05,3.28
0.69,0.47,0.42,94.81,1.33,2.28
0.47,36.15,0.67,57.91,2.52,2.29
0.0,0.0,0.0,95.56,0.0,2.22
0.49,28.17,1.07,65.51,2.38,2.38
0.57,7.59,0.42,87.33,1.61,2.48
0.72,1.99,0.46,93.28,1.8,1.75
0.63,0.49,0.5,95.07,1.13,2.18
0.0,0.0,0.0,88.33,0.0,9.15
0.64,19.57,0.1,75.78,1.8,2.12
0.0,0.0,0.0,96.06,2.06,1.13
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.5,23.11,0.89,70.9,2.19,2.4
0.77,5.41,0.55,88.84,1.93,2.5
0.57,11.48,0.73,83.18,1.69,2.37
0.6,12.93,1.17,80.29,2.34,2.66
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,93.79,0.0,5.14
0.0,0.0,0.0,0.0,0.0,0.0
0.0,18.08,0.0,77.46,0.0,2.68
0.58,11.25,0.42,83.59,1.83,2.32
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.55,17.28,0.78,76.65,2.01,2.73
0.0,0.0,0.0,97.85,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.72,1.4,0.86,92.55,1.79,2.68
0.0,0.0,0.0,0.0,0.0,0.0
1.47,8.06,0.56,85.63,1.43,2.86
0.5,0.15,0.17,94.74,1.11,3.34
0.0,0.0,0.0,96.06,2.06,1.13
0.0,0.0,0.0,96.06,2.06,1.13
0.0,0.0,0.0,0.0,0.0,0.0
0.56,10.77,0.56,83.91,1.9,2.3
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.89,2.74,2.25,90.11,1.55,2.45
0.47,42.39,0.67,51.4,2.8,2.26
0.0,0.0,0.0,94.81,0.92,3.94
0.0,0.0,0.0,0.0,0.0,0.0
0.68,0.0,0.0,96.14,0.93,1.73
0.0,0.0,0.0,95.83,0.74,3.19
0.95,0.0,0.0,92.58,2.21,3.95
0.76,6.47,0.68,85.42,1.81,4.86
1.57,6.4,0.2,83.0,1.19,7.63
0.0,0.0,0.0,0.0,0.0,0.0
2.39,0.38,0.46,93.84,1.15,1.77
0.68,8.76,0.54,85.93,1.68,2.41
0.0,0.0,0.0,0.0,0.0,0.0
0.44,0.18,1.03,95.05,1.96,1.33
0.0,0.0,0.0,95.68,0.0,3.7
0.38,0.16,0.18,93.46,1.13,4.68
0.0,0.0,0.0,0.0,0.0,0.0
0.63,2.46,2.0,91.82,1.28,1.81
0.69,0.48,0.23,95.26,1.26,2.08
0.0,0.0,0.0,91.35,0.0,7.14
89.67,0.0,0.0,3.26,3.8,2.72
0.63,4.28,0.24,91.1,1.48,2.27
0.6,25.99,1.06,67.36,2.38,2.61
1.33,0.52,0.0,94.76,1.18,2.21
0.61,16.72,0.85,77.27,2.15,2.4
0.52,9.68,0.6,85.1,1.82,2.29
0.69,8.34,0.47,86.23,1.63,2.64
0.0,26.29,0.0,66.87,3.12,2.52
0.66,5.66,0.49,89.12,1.68,2.39
0.6,5.28,0.53,89.8,1.55,2.23
0.34,0.89,0.3,95.09,1.39,1.99
0.79,2.21,1.25,91.23,1.55,2.98
0.5,17.41,0.7,77.17,1.94,2.27
0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.64,0.0,93.53,1.64,2.37
0.0,0.0,0.0,57.71,1.73,39.34
0.51,30.77,1.02,63.18,2.36,2.16
0.57,19.29,0.6,74.92,2.02,2.6
1.4,0.87,0.18,92.93,0.82,3.8
0.0,0.0,0.0,95.9,0.0,3.08
0.61,0.44,0.0,92.29,0.83,5.82
0.59,1.04,0.15,95.05,0.97,2.2
0.59,2.08,0.21,93.81,1.27,2.04
0.74,6.71,0.46,87.98,1.82,2.29
0.0,0.0,0.0,93.27,2.36,4.04
0.49,0.0,0.0,93.96,1.31,3.59
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.52,14.41,0.94,79.88,2.04,2.2
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.22,0.0,86.13,0.0,0.0
0.61,16.72,0.85,77.27,2.15,2.4
0.64,1.06,0.29,93.93,1.88,2.21
0.0,0.0,0.0,0.0,0.0,0.0
0.51,23.99,0.8,70.02,2.13,2.55
0.48,0.35,0.11,92.67,1.26,5.14
0.46,9.26,0.38,86.49,1.47,1.94
0.66,7.47,0.7,86.89,1.88,2.41
1.4,13.95,0.63,78.93,1.97,3.12
0.54,10.76,0.66,84.11,1.77,2.17
0.98,8.65,1.18,85.15,1.82,2.22
0.68,2.41,0.83,91.62,1.84,2.62
0.8,0.72,0.19,5.57,0.25,92.47
0.5,9.16,0.73,85.9,1.78,1.93
0.75,2.92,0.36,91.74,1.55,2.68
0.0,0.0,0.0,93.15,0.0,0.0
0.47,40.35,0.36,54.11,2.48,2.23
0.94,9.52,0.43,82.99,2.35,3.78
0.89,3.02,0.43,91.65,1.46,2.55
0.56,22.58,0.84,71.21,2.14,2.68
0.0,0.0,0.0,0.0,0.0,0.0
0.49,28.17,1.07,65.51,2.38,2.38
0.0,0.0,0.0,0.0,0.0,0.0
0.0,26.29,0.0,66.87,3.12,2.52
3.6,1.77,0.26,80.17,5.98,8.21
0.41,23.87,0.51,69.78,2.16,3.27
1.41,0.0,0.0,93.36,0.0,4.83
0.0,0.0,0.0,0.0,0.0,0.0
0.85,1.02,0.11,90.25,4.04,3.73
1.0,0.0,0.0,95.88,1.22,1.0
0.5,9.16,0.73,85.9,1.78,1.93
0.0,0.0,0.0,0.0,0.0,0.0
0.49,20.0,0.87,74.0,2.22,2.41
0.62,13.63,0.61,80.82,1.87,2.45
1.16,3.83,0.34,90.18,1.48,3.03
0.0,11.89,1.83,84.15,0.0,0.0
0.0,0.0,0.0,95.38,0.0,0.0
9.69,9.04,1.54,75.2,1.96,2.57
1.05,13.61,0.94,79.07,2.05,3.28
0.83,0.0,0.0,96.81,0.83,1.25
0.84,2.24,2.17,87.52,1.9,5.34
1.65,3.8,2.23,83.79,1.74,6.79
0.67,13.4,0.62,80.7,1.96,2.65
0.0,0.0,0.0,0.0,0.0,0.0
0.69,9.88,0.58,84.01,1.81,3.03
0.45,13.97,0.58,80.71,1.69,2.59
0.0,0.0,0.0,98.33,0.0,0.0
0.0,0.0,1.01,94.55,1.52,2.02
0.57,8.49,0.68,86.21,1.87,2.18
0.57,8.49,0.68,86.21,1.87,2.18
0.63,6.52,0.61,88.16,1.74,2.36
0.0,0.0,0.0,99.34,0.0,0.0
0.0,0.0,0.0,96.06,0.0,1.97
0.67,1.3,0.28,93.98,1.14,2.62
0.72,11.61,0.64,82.08,1.99,2.96
0.92,1.66,0.16,93.75,1.53,1.97
0.0,0.0,0.0,0.0,0.0,0.0
1.08,3.52,0.55,90.45,1.69,2.71
0.0,0.0,0.0,0.0,0.0,0.0
0.5,23.11,0.89,70.9,2.19,2.4
0.6,5.28,0.53,89.8,1.55,2.23
0.0,0.0,0.0,0.0,0.0,0.0
1.19,7.9,1.31,85.68,2.22,1.71
0.66,0.41,0.96,93.73,1.75,2.49
0.0,0.0,0.0,0.0,0.0,0.0
0.79,2.21,1.25,91.23,1.55,2.98
0.0,0.0,0.0,0.0,0.0,0.0
0.49,18.5,0.91,75.58,2.08,2.44
2.74,9.99,2.0,82.16,1.18,1.92
0.96,37.25,1.19,54.25,2.65,3.7
0.63,0.49,0.5,95.07,1.13,2.18
0.0,1.78,0.0,90.89,1.56,4.44
0.0,0.0,0.0,0.0,0.0,0.0
0.75,2.92,0.36,91.74,1.55,2.68
0.0,0.0,0.0,94.07,0.0,5.93
0.62,14.55,1.3,79.27,1.78,2.48
13.76,0.61,0.0,80.78,1.69,3.15
0.63,6.52,0.61,88.16,1.74,2.36
0.0,0.0,0.0,0.0,0.0,0.0
0.48,4.93,0.56,90.6,1.15,2.27
0.62,0.14,0.4,96.15,0.97,1.71
0.45,20.61,1.12,74.06,2.04,1.71
0.0,1.64,0.0,93.53,1.64,2.37
0.85,1.54,0.52,93.5,1.43,2.16
0.7,0.89,0.25,95.04,1.17,1.94
0.0,0.0,0.0,79.76,0.0,19.05
0.0,0.0,0.0,97.53,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
3.82,0.0,0.0,93.13,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,97.35,0.0,0.0
1.3,12.45,0.9,81.04,1.58,2.72
0.51,35.6,0.87,57.95,2.55,2.52
0.58,7.44,0.56,86.85,1.66,2.91
0.5,9.16,0.73,85.9,1.78,1.93
0.0,0.0,0.95,93.01,1.42,4.38
0.0,0.0,0.0,95.22,2.05,0.0
